신분증	5575	170
경	5576	9
차례	5577	49
불러드릴게요	5578	7
대기자	5579	7
스케일링	5580	3
환자분	5581	68
이종석	5582	1
여동생	5583	8
감	5584	160
마르	5585	38
진료비	5586	34
원이요	5587	4
정산	5588	31
수납	5589	76
등록번호	5590	6
장지후	5591	1
퇴원	5592	125
평일	5593	52
원무과	5594	7
지참	5595	27
두근거리	5596	2
과진료	5597	1
심장내	5598	2
소견서	5599	5
수속	5600	40
병동	5601	31
입원하시	5602	13
남쪽	5603	6
성씨	5604	2
환자	5605	56
환자복	5606	9
갈아입	5607	36
간호사실	5608	13
신체	5609	5
계측	5610	1
커튼	5611	26
여쭤볼게요	5612	3
보호자	5613	73
출입	5614	22
팔찌	5615	35
전날	5616	36
주의해	5617	28
께선	5618	2
호흡기	5619	8
동의서	5620	10
서명	5621	86
서명할게요	5622	1
맵	5623	229
자극적	5624	15
복용법	5625	11
알약	5626	26
항생제	5627	25
식후	5628	34
호르몬제	5629	3
수납창구	5630	3
수납하시	5631	7
회진	5632	12
담당의	5633	1
밟	5634	22
외부음식	5635	5
반입	5636	74
오려구요	5637	1
데우	5638	15
탕비실	5639	14
탕비	5640	11
전자레인지	5641	9
발치	5642	2
손잡이	5643	12
머리맡	5644	2
조작	5645	6
낙상	5646	1
옆쪽	5647	21
레일	5648	5
수액	5649	25
빨갛	5650	56
부어오르	5651	2
혈관	5652	12
주입	5653	3
카테터	5654	1
얼음팩	5655	9
가라앉	5656	9
냉찜질해	5657	1
간호사님	5658	11
세척실	5659	2
세탁물	5660	14
바구니	5661	51
비상계단	5662	1
바람	5663	42
쐬	5664	7
공원	5665	105
벤치	5666	12
투약	5667	6
독방	5668	2
사인실	5669	4
입원비	5670	15
첫날인데요	5671	1
환자식	5672	2
똑같이	5673	41
영양소	5674	3
이송	5675	7
요원님	5676	1
함께요	5677	1
거동	5678	8
응급상황	5679	4
의료진	5680	1
벨	5681	45
베	5682	25
네모나	5683	2
전등	5684	9
면회	5685	17
요원	5686	3
입구	5687	188
소독제	5688	2
소독	5689	23
소독약	5690	19
사원님	5691	11
시트	5692	10
놓을게요	5693	12
편의시설	5694	3
세탁실	5695	12
보호자들	5696	3
푸드코트	5697	13
회복	5698	27
영양제	5699	50
공간이요	5700	1
굽혀볼래요	5701	1
반대쪽	5702	42
트레드밀	5703	1
속도	5704	57
겁먹	5705	5
걸어볼게요	5706	1
근력	5707	35
키우	5708	47
았었습니다	5709	4
셨기	5710	13
눕	5711	62
스펀지	5712	11
전극	5713	1
부착	5714	22
전기적	5715	1
자극	5716	11
아프진	5717	3
아직까진	5718	1
늘려볼게요	5719	1
온찜질	5720	2
허리	5721	112
온찜질하	5722	1
골반	5723	8
이완	5724	7
엎드리	5725	8
단단	5726	3
전기치료	5727	4
베개	5728	37
목발	5729	2
겁나	5730	6
무섭	5731	99
물리치료실	5732	3
귀가	5733	5
물리치료사	5734	1
로까지는	5735	1
가슴	5736	15
보조	5737	24
일주일동안	5738	1
연습할게요	5739	1
투약하나요	5740	1
복용하시	5741	15
족	5742	1
방울	5743	8
점안하시	5744	1
봉투	5745	78
시럽제	5746	2
오렌지	5747	52
물약	5748	3
설명서	5749	26
스푼	5750	3
목구멍	5751	2
가루	5752	27
섞	5753	32
약사	5754	1
잇몸	5755	7
염증	5756	21
소염제	5757	7
비타민제도	5758	1
해소	5759	15
비타민제	5760	1
비타민	5761	33
통	5762	122
소변	5763	20
정상적	5764	8
결핵약	5765	4
식전	5766	15
주황색	5767	8
종합감기약	5768	4
가루약	5769	20
먹이	5770	35
분유	5771	15
신생아	5772	6
소량	5773	24
녹이	5774	12
수유	5775	10
젖병	5776	2
유산균제	5777	1
섞이	5778	20
주시할게요	5779	1
만지	5780	46
만으로도	5781	12
유하	5782	6
위염	5783	1
일분	5784	3
빈	5785	4
철분	5786	4
흡수력	5787	1
위장	5788	3
규칙적	5789	6
씹어먹	5790	1
영양소들	5791	2
심한데요	5792	2
두통약	5793	10
용량	5794	56
조절하시	5795	3
얼	5796	6
연고	5797	57
밴드	5798	67
붕대	5799	12
압박붕대	5800	3
끓	5801	4
따갑	5802	22
흘리	5803	46
환부	5804	5
수시로	5805	8
삐	5806	3
스프레이	5807	11
하늘	5808	12
뿌옇	5809	2
초미세먼지	5810	1
마스크	5811	26
거르	5812	59
황사용	5813	1
코피	5814	7
멈추질	5815	4
고개	5816	18
숙이	5817	7
콧등	5818	2
꾹	5819	5
여드름	5820	22
톡톡	5821	2
두드리	5822	12
손톱	5823	35
소용	5824	19
상처부위	5825	1
거즈	5826	7
솜	5827	34
묻히	5828	13
다래끼	5829	6
간지러워요	5830	2
구급	5831	1
약품	5832	8
상자	5833	94
만원	5834	48
천원	5835	4
체하	5836	14
소화제	5837	17
가스	5838	13
활명수	5839	1
편안	5840	52
설사	5841	18
지사제	5842	14
포씩	5843	4
금식	5844	16
부목	5845	1
가시길	5846	4
숨쉬	5847	7
뚫	5848	5
스프레이제	5849	1
콧구멍	5850	1
분사	5851	1
코막힘	5852	1
가렵고	5853	1
건조	5854	51
안구건조증	5855	1
안구건조증이요	5856	1
수시	5857	7
점안	5858	1
생리통	5859	6
시어	5860	96
한방	5861	5
순하	5862	11
작용	5863	5
드레스코드	5864	1
의상	5865	14
겉	5866	46
불과	5867	2
띄	5868	22
축하드리	5869	58
부스	5870	19
세션	5871	4
컨설팅	5872	11
상황때문	5873	1
파트너	5874	12
타겟팅했기	5875	1
운전자	5876	42
급증	5877	8
자료인데요	5878	1
기재	5879	74
스카이프로	5880	1
제이슨	5881	2
골드	5882	5
씨티은행	5883	2
애널리스트	5884	1
브랜딩	5885	3
강좌	5886	6
권	5887	90
견적서	5888	32
신약	5889	3
효과성	5890	1
입증	5891	7
그레첸	5892	2
수잔	5893	5
일해	5894	24
칵테일바	5895	4
리조트	5896	27
객실	5897	360
성장률	5898	3
둔화	5899	1
대책	5900	12
라오스	5901	3
건설사가	5902	1
라오스뿐	5903	1
동남아시아	5904	12
건설사의	5905	1
기술력	5906	6
첨단	5907	1
회화	5908	15
급히	5909	23
할당	5910	4
작년보	5911	1
포럼	5912	6
세대	5913	7
금융	5914	7
중요시하	5915	2
회사라서요	5916	1
군데	5917	59
월별	5918	6
리테이너	5919	1
지금쯤	5920	5
소문자	5921	1
입력	5922	124
대문자	5923	4
연계	5924	10
타겟층	5925	1
브레인스토밍	5926	1
스마트시티	5927	1
삼성동	5928	3
코엑스	5929	14
인터컨티넨탈	5930	1
아세안	5931	2
공동	5932	5
데이터베이스	5933	3
가져다드릴게요	5934	85
세일즈	5935	1
항공업계	5936	1
국제회의	5937	2
주관	5938	3
미국까지	5939	1
동호회	5940	11
클럽	5941	24
총무팀	5942	8
한잔하실래요	5943	1
코트	5944	48
가져올게요	5945	5
문서작업	5946	1
공용	5947	21
상당히	5948	30
연락할게요	5949	1
런칭한	5950	2
향	5951	174
플로럴하	5952	1
머스키한	5953	1
바디워시	5954	10
핸드크림	5955	3
헤	5956	34
퍼퓸	5957	1
절차상	5958	3
댈러스	5959	1
일반석	5960	4
퍼스트	5961	2
클래스	5962	11
다나	5963	1
설득력	5964	3
패널들	5965	3
인구학적	5966	1
패턴	5967	6
수당	5968	40
달러인데요	5969	1
조항	5970	13
네트워크	5971	9
운영상	5972	1
공인회계사	5973	1
간식시간	5974	1
핑거푸드요	5975	1
간다	5976	2
사무용	5977	2
오래되긴	5978	2
리모델링하	5979	1
비교하면요	5980	1
모리스	5981	1
린	5982	1
리셉션	5983	2
휴가라서요	5984	1
오길	5985	12
건너	5986	65
예약해	5987	8
이달	5988	14
우수사원	5989	3
시상식	5990	2
냉방	5991	6
선크림	5992	27
햇살	5993	1
았었거든	5994	5
전화번호	5995	103
최우선	5996	3
교육비	5997	7
용도	5998	28
대상자	5999	14
시어야겠습니다	6000	4
통근	6001	9
유망	6002	3
독점	6003	3
판도	6004	1
일방적	6005	6
올	6006	35
기자회견	6007	2
프레스	6008	5
키트	6009	4
eu	6010	2
프랑스어	6011	3
보증금	6012	34
구직	6013	5
여행업계	6014	1
gps	6015	6
하길	6016	2
다뉴브강	6017	1
내려다보이	6018	2
녘	6019	1
경치	6020	17
오피스	6021	9
월세	6022	6
남아프리카공화국	6023	1
치안	6024	4
이해관계자들	6025	1
전략회의	6026	2
판매팀	6027	1
우선순위	6028	7
관련자	6029	3
구역	6030	45
신원	6031	3
실시간	6032	20
업데이트해	6033	3
대금	6034	26
결산	6035	13
취합	6036	17
검은색	6037	139
rsvp	6038	1
녹차	6039	30
ppt	6040	9
화면	6041	74
데드라인	6042	6
비싼데요	6043	6
원료	6044	5
원가	6045	15
국제회의실	6046	1
최첨단	6047	1
기조	6048	1
고위	6049	1
관계자	6050	6
사기업	6051	1
친기업	6052	1
유리	6053	29
내길	6054	1
월례	6055	1
비상	6056	6
대비한	6057	2
구급약	6058	7
총무	6059	7
참가비	6060	1
폰트	6061	4
개인데요	6062	2
편집하	6063	4
편집해서	6064	1
전달드	6065	2
자기평	6066	1
가만	6067	2
특이	6068	23
싱	6069	1
인쇄해서	6070	3
쪽이라서요	6071	1
았었나	6072	10
측면	6073	7
가격인데요	6074	2
진행해	6075	11
센트럴	6076	3
비즈니스호텔	6077	3
많은데요	6078	3
유치한	6079	2
실용성	6080	2
전략팀	6081	3
c	6082	26
레벨	6083	5
임원	6084	10
인턴사원	6085	8
결제할	6086	44
자석	6087	9
식사하시	6088	10
었었네	6089	5
파티플래너	6090	1
업데이트합니	6091	1
수동	6092	4
착용하시	6093	4
호텔명	6094	1
키	6095	42
하노이	6096	2
예약내역	6097	3
스포츠	6098	37
펍	6099	8
진지	6100	3
치킨집	6101	4
보는걸	6102	4
아저씨들	6103	3
안방	6104	1
깔	6105	31
민폐	6106	13
보다이	6107	3
낫긴	6108	2
제방	6109	4
연속극	6110	1
호프집	6111	4
볼래요	6112	4
경기장	6113	34
치어리더들	6114	1
구경	6115	106
거잖	6116	30
언사	6117	1
친구들이	6118	36
먹으면서	6119	1
조그마하	6120	5
가긴	6121	9
욕	6122	11
수준	6123	33
지긴	6124	1
치키	6125	41
마리	6126	63
물가	6127	7
박진감	6128	1
넘치	6129	9
위쪽	6130	14
조그맣	6131	11
홈	6132	12
직관	6133	5
푯값	6134	3
저렴	6135	177
원정석	6136	13
열정	6137	11
본데요	6138	1
그런데요	6139	8
입장권	6140	30
장난	6141	22
힘들다네요	6142	2
리그	6143	23
중계권료	6144	1
야유	6145	2
오해	6146	23
집관	6147	2
신통	6148	1
걔	6149	18
대체로	6150	20
으시ㄴ데	6151	23
었냐	6152	14
포기	6153	39
삼촌	6154	4
시즌권	6155	4
챔피언스	6156	4
구만	6157	1
옆집	6158	12
방음	6159	14
같이	6160	47
짓	6161	29
위험해	6162	13
었었거든	6163	15
재미있긴	6164	3
펍에서	6165	1
설계	6166	13
놔서	6167	1
서든	6168	4
원정	6169	3
궁금하긴	6170	1
양반들	6171	1
의아한	6172	1
수준이긴	6173	1
축구장	6174	11
월드컵	6175	25
별사람	6176	1
야구장	6177	13
낙	6178	7
았었는데	6179	7
팩	6180	69
소주	6181	14
친척들이	6182	1
결승	6183	6
경의	6184	1
집안	6185	30
보크	6186	2
심판	6187	13
삼루	6188	1
나서	6189	14
심판들	6190	1
오프사이드	6191	4
골	6192	21
수평	6193	3
저러	6194	8
공격수	6195	2
태클	6196	1
반칙	6197	6
나올걸	6198	2
닫	6199	73
장님	6200	1
스트라이크	6201	5
스트라이크존	6202	2
포수	6203	2
튀	6204	18
아냐	6205	12
존	6206	13
판정	6207	6
일관	6208	2
육각형	6209	1
사각형	6210	3
대개	6211	3
겨드랑이	6212	2
편차	6213	2
일반인	6214	7
걸치	6215	14
비디오판독	6216	1
애매하긴	6217	1
홈플레이트	6218	2
가장자리	6219	3
스치	6220	4
타구	6221	1
페어	6222	3
테니스	6223	22
판독	6224	2
이글	6225	1
었던가	6226	9
홈런	6227	3
폴대	6228	2
광경	6229	2
앨리웁	6230	1
파울	6231	2
농구	6232	23
림	6233	1
건드리	6234	12
복잡한	6235	2
보호	6236	22
선수들	6237	13
들었긴	6238	1
var	6239	5
남용	6240	1
마당	6241	9
저렇	6242	32
프리미어	6243	2
하부리그	6244	3
챔피언십	6245	1
골든골	6246	1
강	6247	43
극적이긴	6248	1
아ㄹ지	6249	2
실버	6250	3
규정었던	6251	1
사실이긴	6252	1
연장전	6253	1
전반	6254	4
맥	6255	4
상황이긴	6256	2
스누커	6257	3
맥시멈	6258	2
브레이크	6259	22
프레임	6260	1
대단하구	6261	6
적구	6262	1
공들	6263	1
다이	6264	4
년대	6265	7
보스	6266	1
룰	6267	2
한일	6268	1
유명해지	6269	15
축구선수들	6270	1
몸값	6271	3
천문학적	6272	2
메이저	6273	1
빠던	6274	2
불문율	6275	2
kbo	6276	1
뜻밖	6277	1
선수	6278	1
들끼리	6279	2
은근슬쩍	6280	1
보수적	6281	2
투수	6282	4
엉덩이	6283	11
맞히	6284	3
메이저리그	6285	3
웃기	6286	23
퇴장	6287	3
변화구	6288	2
제구	6289	1
투수들	6290	4
핸들	6291	4
핸들링	6292	1
좌지우지	6293	1
장면	6294	42
꼬마	6295	8
피트	6296	2
생겼더구먼	6297	1
일루	6298	3
페널티킥	6299	2
험하	6300	6
리바운드	6301	1
뺏기	6302	1
인생	6303	13
승부차기	6304	4
수비	6305	2
예선	6306	4
대진	6307	1
결승전	6308	10
희대	6309	1
명승부	6310	2
영혼	6311	1
털	6312	24
토너먼트	6313	1
우승	6314	15
박살	6315	1
나라들	6316	4
꽉꽉	6317	1
호랑	6318	1
수식어	6319	1
옛말	6320	1
아시안	6321	1
반세기	6322	1
출범	6323	1
역사	6324	39
참가국	6325	1
무대	6326	40
로가	6327	3
상징성	6328	2
비등비등	6329	2
치열	6330	8
개막전	6331	3
워킹	6332	1
홀리데이	6333	1
인간	6334	9
악어	6335	2
본선	6336	3
전율	6337	2
후반	6338	3
대박	6339	7
빅	6340	2
경기하기	6341	1
물망	6342	1
대선	6343	1
죽음	6344	2
득실	6345	1
기적	6346	4
사귀	6347	48
훌리	6348	1
훌리건	6349	1
아데	6350	2
었었냐	6351	1
찍히	6352	48
썩소	6353	1
친척	6354	7
라는데	6355	25
마상	6356	1
그랬을걸	6357	2
사양	6358	20
동계	6359	3
스노보딩	6360	1
하프파이프	6361	1
아려	6362	1
취직	6363	42
이력서	6364	29
따라갈게	6365	3
아시안컵	6366	1
자신감	6367	10
아시아에서	6368	1
강호	6369	2
대접	6370	12
옛날얘	6371	2
종목들	6372	1
강국	6373	2
사격	6374	3
양궁	6375	8
웬만하	6376	41
위전	6377	1
개최지	6378	1
선정	6379	42
괜찮긴요	6380	1
사막	6381	5
ㄴ다는데	6382	40
하란	6383	2
개국	6384	3
짝	6385	10
와일드	6386	1
카드제도	6387	1
미주	6388	4
라도	6389	90
나물	6390	6
합동	6391	1
마라톤	6392	15
조깅하	6393	2
장장	6394	1
무지	6395	11
작전	6396	1
흑자	6397	1
시설들	6398	2
폐허	6399	1
었더군	6400	4
원자폭탄	6401	1
잡초	6402	1
무성	6403	2
풀장	6404	10
이끼	6405	1
잔뜩	6406	42
목매	6407	1
꼴찌	6408	6
강등	6409	5
시어야겠다면	6410	1
부정	6411	2
날아오	6412	1
강등권	6413	2
날리	6414	8
승점	6415	2
소중	6416	8
향하	6417	4
질주	6418	5
경쟁팀	6419	1
무승부	6420	1
동률	6421	1
내기	6422	4
무모	6423	1
전력	6424	8
거라	6425	5
먹긴	6426	10
감내해	6427	1
멍청	6428	3
연패	6429	1
바보들	6430	1
임기	6431	1
삽질	6432	1
울화통	6433	1
터지	6434	7
리빌딩은	6435	1
해놨으	6436	2
코치	6437	8
발붙이	6438	1
신통치	6439	1
이부	6440	1
일보	6441	3
직전	6442	28
한창	6443	8
응원해	6444	1
똘똘하	6445	2
병살	6446	2
압도적	6447	3
었길래	6448	31
주구장창	6449	1
번트	6450	1
공격	6451	3
최상급	6452	3
그나마	6453	22
공격진	6454	1
위안	6455	3
대거	6456	4
보강	6457	4
주급	6458	1
도둑	6459	11
물갈이	6460	1
머리긴	6461	1
골프	6462	12
동호인	6463	1
죽치	6464	1
베테랑들	6465	1
얼만데	6466	1
매몰차	6467	1
겠냐	6468	7
네라도	6469	1
더비	6470	3
당하	6471	69
근소	6472	1
패배	6473	1
저주	6474	1
홈그라운드	6475	1
발리	6476	10
감격	6477	1
여태	6478	26
최상위권	6479	1
위차한다	6480	1
멋있	6481	30
중거리	6482	1
슛	6483	3
대표팀	6484	1
사상	6485	1
정체	6486	4
꼴	6487	12
낭비	6488	18
별의별	6489	1
국대	6490	1
세탁	6491	73
늙	6492	4
세대교체	6493	1
스카우트	6494	6
지명	6495	1
신인	6496	2
그토록	6497	1
일관성	6498	1
길래	6499	122
자기네가	6500	1
망상	6501	1
어이	6502	6
아저씨	6503	48
티비	6504	18
그만하	6505	15
?.	6506	5
야구팬	6507	1
이따위	6508	3
질리	6509	17
그따위	6510	6
자본주의	6511	1
폐단	6512	1
모순	6513	2
구단주	6514	3
맘씨	6515	1
승격	6516	1
소싯적	6517	1
상심	6518	3
빅리그라	6519	1
그래요	6520	2
시는가	6521	6
토토	6522	1
치미	6523	2
야구팀	6524	2
고향	6525	19
인수	6526	4
연고지	6527	2
대망	6528	1
재발	6529	11
접전	6530	1
종주국	6531	2
역전패	6532	1
서울대학교	6533	6
중간고사	6534	55
본문	6535	3
서술형	6536	3
독하	6537	14
가을학기	6538	2
선생님들	6539	7
수학시험	6540	1
부호	6541	1
표기	6542	5
배부	6543	9
답안지	6544	5
베끼	6545	2
퇴학	6546	1
증거	6547	10
교	6548	4
cctv	6549	27
교장	6550	3
시험공부	6551	16
도움받	6552	5
겠다면	6553	2
외우	6554	10
미나	6555	4
분담	6556	16
노트	6557	21
돌려주시길	6558	1
찌	6559	37
스트레스	6560	53
이해되질	6561	1
헷갈리	6562	78
하실래요	6563	3
공부해서	6564	4
의는	6565	7
공부하실래요	6566	2
셨으니	6567	35
컨디션	6568	8
장학금	6569	24
대단하시	6570	5
마무리하시길	6571	1
고려대학교	6572	4
올인하	6573	1
아니라서요	6574	8
사무소	6575	3
졸업하시	6576	1
사이즈	6577	579
헐렁	6578	6
외식하	6579	2
선배들	6580	10
휴학해	6581	1
동기들	6582	13
되시길	6583	7
춥긴	6584	1
으시고	6585	69
축사	6586	1
맡아달라	6587	1
가족분	6588	8
외식	6589	7
와중	6590	5
장마	6591	7
으시어야겠어	6592	1
가족사진	6593	6
려니	6594	18
정들	6595	1
슬프	6596	18
준비하시	6597	2
는대로만	6598	1
연세대학교	6599	9
채플	6600	3
정문	6601	52
경사	6602	6
새내기	6603	1
시절	6604	22
생생하	6605	2
싱숭생숭하	6606	3
마냥	6607	3
한편	6608	5
보답	6609	5
계획표	6610	2
철저하시	6611	1
공지사항	6612	8
허위	6613	3
유포	6614	1
보스턴	6615	1
대학원생	6616	3
룸메이트	6617	8
상사	6618	40
으셨을	6619	5
섬세	6620	1
센스	6621	7
많이들	6622	26
실용적	6623	10
기념사진	6624	7
스튜디오	6625	8
못지않	6626	3
외롭	6627	11
강의계획표	6628	1
과제때문	6629	1
빠듯	6630	21
셨다	6631	31
불이익	6632	9
책임지	6633	20
채팅방	6634	1
무단	6635	4
결석자	6636	1
조교님	6637	3
형평성	6638	3
홀수	6639	4
조교	6640	11
완료해서	6641	2
조르	6642	5
계획서	6643	11
분담해	6644	2
발표하시	6645	1
휴학	6646	18
아니시길	6647	1
가득하시길	6648	1
회의했던	6649	2
나으시길	6650	1
스스로	6651	24
대학원	6652	32
인사드리	6653	10
집들이	6654	8
승승장구	6655	1
되길	6656	5
정년	6657	3
퇴	6658	7
자격	6659	11
으시ㅂ니다	6660	49
논문	6661	31
출판	6662	6
실험	6663	24
겸손	6664	4
따님	6665	9
격려	6666	2
피드백해주	6667	1
다듬	6668	35
저널	6669	1
실리	6670	4
결혼하시	6671	2
청첩장	6672	11
강남	6673	29
연아	6674	3
는다는	6675	23
미나씨	6676	5
인사한	6677	1
남자친구분	6678	7
유나씨	6679	2
위로	6680	3
아닌지요	6681	1
디저트	6682	137
유나	6683	4
별일	6684	4
무사히	6685	20
푸켓으로	6686	1
그때쯤	6687	2
다투	6688	5
셋	6689	26
며칠동안	6690	1
마카오	6691	7
잠실	6692	7
토요일	6693	115
교회	6694	18
파티하는데	6695	1
오스트리아	6696	1
여행가는데	6697	1
풀리	6698	43
노래방	6699	21
촌	6700	7
강아지	6701	83
안절부절	6702	1
exo	6703	2
발레	6704	3
커리어	6705	1
받았는걸요	6706	1
바베큐	6707	2
핸드폰	6708	271
제집	6709	2
ㄴ다던	6710	48
객관식	6711	4
정치	6712	8
나온대	6713	5
공부할래	6714	3
심리학	6715	1
국제정치학	6716	1
국제사회	6717	1
원칙적	6718	7
한국전쟁	6719	1
예고	6720	1
발표가	6721	2
방학	6722	31
깜짝하	6723	5
겨울방학	6724	3
서부	6725	1
기초	6726	22
중급	6727	1
의도	6728	7
교환학생	6729	16
설명회	6730	6
있대	6731	66
인류학	6732	1
학생회	6733	10
출마	6734	1
집중적	6735	8
이상적	6736	4
만점	6737	9
공대	6738	4
속하	6739	8
살짝	6740	108
자정	6741	28
어쩌지	6742	28
국제관	6743	4
캠퍼스	6744	8
카페테리아	6745	1
엄수하길	6746	1
우동	6747	11
스시	6748	2
싶긴	6749	9
다운로드	6750	17
해둘게	6751	1
인권	6752	6
광범위	6753	1
정치범	6754	1
수용소	6755	1
실태	6756	1
mba	6757	3
취득	6758	15
진로	6759	2
국제대학원	6760	1
창업	6761	15
졸업생	6762	2
미만	6763	13
한정	6764	26
진	6765	6
볼래	6766	13
의회식	6767	1
선물하기	6768	5
안락사	6769	1
평이한	6770	1
초록	6771	7
스트레스받겠다	6772	1
열역학	6773	1
산업디자인	6774	1
졸업생들	6775	2
학생증	6776	20
있으면요	6777	1
바코드	6778	21
학생회관	6779	4
법대	6780	1
개방	6781	12
화장	6782	77
꾸미	6783	21
유발	6784	5
하라리	6785	1
사피엔스	6786	1
재밌더	6787	7
이수	6788	13
학기당	6789	2
학점씩	6790	2
요건	6791	7
전공과목	6792	5
공부하긴	6793	1
상상	6794	27
실감	6795	8
개설	6796	28
체육	6797	9
해볼래	6798	2
필라테스	6799	34
영업시간	6800	18
할인된대	6801	1
계산할게	6802	8
스터디룸	6803	2
사회학	6804	1
신입생	6805	9
신청서	6806	41
기숙사	6807	28
본대	6808	1
관련한	6809	9
국가별	6810	4
탄소	6811	1
졸리	6812	24
감기	6813	13
에스프레소	6814	4
더블	6815	14
샷	6816	22
아이슬란드	6817	2
오로라	6818	1
면허	6819	22
만족스럽진	6820	1
참인데요	6821	1
찾아봬	6822	2
없대	6823	16
등록금	6824	14
우측	6825	21
학번	6826	8
기재해	6827	15
맥줏집	6828	2
거긴	6829	18
라기	6830	14
물리학	6831	3
탄소배출	6832	1
밤새우	6833	7
겠니	6834	32
텍사스	6835	2
출신	6836	16
검정고시	6837	1
사회복지	6838	1
고등학생	6839	15
법학	6840	3
의학	6841	2
학사	6842	3
여름학기	6843	1
최고점	6844	1
최저점	6845	2
생긴대	6846	1
상업화	6847	2
행정실	6848	5
않을래	6849	78
많대	6850	11
개인	6851	32
무작위	6852	8
그룹당	6853	1
담임선생님	6854	5
담임	6855	1
엄하	6856	2
의무실	6857	8
반창고	6858	14
응급	6859	6
반납	6860	101
교류	6861	3
캐주얼한	6862	1
이용료	6863	10
박사님	6864	2
석사과정	6865	1
국제정세	6866	1
외교정책	6867	1
골목길	6868	17
똑같	6869	169
고지서	6870	6
자유시간	6871	13
채용공고	6872	6
미용실	6873	82
금발	6874	15
염색	6875	99
회귀분석	6876	1
질색	6877	4
애완동물	6878	9
햄스터	6879	1
스터디	6880	4
이따	6881	41
교시	6882	8
위험할까봐	6883	1
수업시간	6884	2
준비하기	6885	2
했대	6886	9
과제하기	6887	1
스크립트	6888	3
상의한	6889	2
인턴십	6890	8
스펙	6891	9
국문학	6892	2
오리엔테이션	6893	10
학년분들	6894	1
가상현실	6895	1
시간표	6896	47
학생식당	6897	1
뛰어갈게	6898	1
성적평가	6899	1
따라서	6900	71
절대평가	6901	2
기준점수	6902	1
총점	6903	1
공지한	6904	1
온라인상	6905	10
오프라인	6906	5
역할분담	6907	1
톰	6908	8
적성	6909	8
전과	6910	2
일본문화	6911	1
막연	6912	3
있을게	6913	17
전화할게	6914	6
계절학기	6915	4
재수강	6916	7
복도	6917	16
조심할게요	6918	1
벌점	6919	11
지원동기	6920	2
프로그래밍	6921	5
두렵	6922	12
레드오션이라더	6923	1
학교생활	6924	7
서야	6925	5
홀로	6926	3
로망	6927	3
정작	6928	13
공과대학	6929	1
통계학과	6930	1
분석가	6931	1
제재해	6932	1
벌점이	6933	1
마이클	6934	2
사이버	6935	6
재생	6936	6
로그아웃한	6937	1
과학	6938	14
익숙해지	6939	21
언덕	6940	6
과학관	6941	1
종강	6942	1
아다니까	6943	4
새삼	6944	1
개강	6945	15
공학	6946	3
복수	6947	3
미달	6948	4
과목들	6949	1
학적	6950	1
시험지	6951	7
인문대학	6952	1
학년들	6953	4
건너편	6954	54
컵라면	6955	17
수영	6956	49
여성학	6957	3
학	6958	7
는다니	6959	5
너무하	6960	24
이제야	6961	17
어서야	6962	9
경제적	6963	11
차등	6964	1
툴	6965	6
리포트	6966	11
문서작성	6967	1
연체	6968	18
연체료	6969	3
열람실	6970	19
시험기간	6971	1
매점	6972	44
자취하려	6973	1
붙길	6974	1
불필요한	6975	3
d	6976	23
깐깐하	6977	6
비법	6978	11
연예	6979	69
라인업	6980	1
기대되는걸	6981	4
강의실	6982	13
상처받을까봐	6983	1
간만	6984	3
푸드홀	6985	1
메모지	6986	11
강의력	6987	2
애완견	6988	7
섭취량	6989	2
통학	6990	10
심사	6991	71
반성	6992	3
출결	6993	7
감점	6994	3
버릇	6995	3
유독	6996	14
학부생들이	6997	1
대학원생들	6998	1
전공한	6999	3
이론	7000	3
도조차도	7001	1
거구	7002	22
도전	7003	30
고양이들	7004	2
버림받	7005	1
장만	7006	6
영어강의	7007	2
국제교류팀	7008	3
근무하시	7009	5
노동	7010	4
개선해달라	7011	1
하루빨리	7012	6
노동자분	7013	1
일원	7014	3
반찬가게	7015	1
진단서	7016	29
깎이	7017	4
막막	7018	13
건강검진	7019	20
셔틀	7020	10
주류	7021	20
않은걸	7022	2
전단	7023	10
중어중문학	7024	1
자격증	7025	45
정도씩	7026	1
휴강	7027	6
시간씩	7028	19
콘센트	7029	9
뒷문	7030	6
조용히	7031	41
다녀올게	7032	7
경비실	7033	30
틀어달라	7034	3
정중히	7035	2
자취하	7036	3
과일	7037	116
서포터즈	7038	1
쇼핑갈래	7039	1
지각하시	7040	1
받으세요	7041	18
목차	7042	3
닫았는걸	7043	1
샤프심	7044	5
샤프	7045	14
급식	7046	8
카레	7047	32
라테	7048	11
추천서	7049	2
폭력	7050	4
근절	7051	2
심리	7052	4
정치외교학과	7053	1
정치외교학	7054	1
일반교양	7055	2
부전공	7056	5
삔	7057	4
원어민	7058	10
꺼내	7059	83
수업하시	7060	2
었었구나	7061	5
취약	7062	3
부러운걸	7063	2
밴드부	7064	2
오디션	7065	10
두려운걸	7066	1
우울해서	7067	1
남자애	7068	1
한테만	7069	9
사고뭉치	7070	1
잭	7071	10
그럭저럭한	7072	1
종강한	7073	1
승마	7074	4
한겨울	7075	1
난방	7076	11
집중도	7077	2
말썽	7078	4
이기적	7079	3
패드	7080	30
필요도	7081	6
께도	7082	7
커뮤니티	7083	10
불링	7084	2
함부로	7085	14
집단	7086	4
괴롭히	7087	6
댄스	7088	9
춤	7089	18
자랑	7090	12
미끄럽	7091	20
고학년	7092	1
저럴	7093	1
괴롭	7094	13
머리끈	7095	3
묶	7096	42
